TransactionID,CustomerID,ProductID,FechaCompra,Cantidad,MontoTotal,MedioPago
TXN-01879,CLI-0177,PRD-018,2025-01-09,1.0,14.99,Transferencia
TXN-01662,CLI-0111,PRD-021,2025-01-09,5.0,124.95,Tarjeta Débito
TXN-02368,CLI-0069,PRD-023,2025-01-09,1.0,349.99,PayPal
TXN-00654,CLI-0083,PRD-023,2025-01-09,1.0,349.99,PayPal
TXN-02352,CLI-0193,PRD-014,2025-01-09,1.0,34.99,Tarjeta Crédito
TXN-00685,CLI-0189,PRD-016,2025-01-09,3.0,899.97,Tarjeta Crédito
TXN-02960,CLI-0127,PRD-021,2025-01-09,4.0,99.96,Tarjeta Débito
TXN-02826,CLI-0031,PRD-011,2025-01-09,4.0,51.96,Tarjeta Crédito
TXN-02178,CLI-0046,PRD-011,2025-01-09,1.0,12.99,Tarjeta Crédito
TXN-02610,CLI-0187,PRD-009,2025-01-09,4.0,299.96,Tarjeta Crédito
TXN-00968,CLI-0061,PRD-021,2025-01-10,3.0,74.97,PayPal
TXN-02162,CLI-0179,PRD-020,2025-01-10,2.0,31.98,Tarjeta Débito
TXN-01678,CLI-0158,PRD-008,2025-01-10,1.0,39.99,Efectivo
TXN-02878,CLI-0069,PRD-007,2025-01-10,3.0,179.97,Tarjeta Crédito
TXN-01699,CLI-0016,PRD-005,2025-01-10,3.0,1349.97,Tarjeta Crédito
TXN-00901,CLI-0009,PRD-007,2025-01-10,1.0,59.99,Tarjeta Crédito
TXN-01172,CLI-0082,PRD-003,2025-01-10,3.0,89.97,Tarjeta Crédito
TXN-01369,CLI-0002,PRD-006,2025-01-10,1.0,249.99,Tarjeta Crédito
TXN-02443,CLI-0188,PRD-011,2025-01-10,5.0,64.95,Tarjeta Crédito
TXN-02735,CLI-0121,PRD-006,2025-01-10,1.0,249.99,Efectivo
TXN-00410,CLI-0077,PRD-004,2025-01-10,1.0,89.99,Tarjeta Crédito
TXN-01427,CLI-0180,PRD-018,2025-01-10,2.0,29.98,Tarjeta Débito
TXN-02181,CLI-0164,PRD-001,2025-01-10,1.0,1299.99,Transferencia
TXN-00293,CLI-0195,PRD-003,2025-01-10,2.0,59.98,Tarjeta Débito
TXN-00462,CLI-0109,PRD-007,2025-01-10,1.0,59.99,Transferencia
TXN-01478,CLI-0054,PRD-012,2025-01-11,1.0,19.99,Transferencia
TXN-01690,CLI-0095,PRD-005,2025-01-11,2.0,899.98,Tarjeta Débito
TXN-00806,CLI-0017,PRD-005,2025-01-11,2.0,899.98,Tarjeta Débito
TXN-01852,CLI-0051,PRD-013,2025-01-11,4.0,179.96,Tarjeta Débito
TXN-02914,CLI-0029,PRD-003,2025-01-11,2.0,59.98,Tarjeta Débito
TXN-02681,CLI-0166,PRD-006,2025-01-11,1.0,249.99,Tarjeta Débito
TXN-00329,CLI-0018,PRD-003,2025-01-12,1.0,29.99,Tarjeta Crédito
TXN-00515,CLI-0016,PRD-012,2025-01-12,1.0,19.99,PayPal
TXN-00695,CLI-0072,PRD-004,2025-01-12,3.0,269.97,Tarjeta Crédito
TXN-02402,CLI-0030,PRD-021,2025-01-12,1.0,24.99,PayPal
TXN-00043,CLI-0061,PRD-003,2025-01-12,4.0,119.96,Tarjeta Débito
TXN-02056,CLI-0011,PRD-019,2025-01-13,2.0,219.98,Efectivo
TXN-02549,CLI-0174,PRD-012,2025-01-13,1.0,19.99,Efectivo
TXN-02068,CLI-0075,PRD-024,2025-01-13,2.0,59.98,Tarjeta Débito
TXN-00182,CLI-0152,PRD-002,2025-01-13,2.0,,Tarjeta Crédito
TXN-01557,CLI-0106,PRD-014,2025-01-13,3.0,104.97,Transferencia
TXN-02053,CLI-0003,PRD-003,2025-01-13,5.0,149.95,Efectivo
TXN-01316,CLI-0121,PRD-006,2025-01-13,1.0,249.99,Tarjeta Crédito
TXN-00229,CLI-0022,PRD-004,2025-01-13,3.0,269.97,Efectivo
TXN-00585,CLI-0141,PRD-007,2025-01-13,5.0,299.95,Tarjeta Crédito
TXN-02540,CLI-0029,PRD-007,2025-01-13,1.0,59.99,Tarjeta Débito
TXN-00939,CLI-0146,PRD-005,2025-01-14,1.0,449.99,Tarjeta Crédito
TXN-01863,CLI-0099,PRD-020,2025-01-14,1.0,15.99,Transferencia
TXN-02633,CLI-0083,PRD-024,2025-01-14,4.0,119.96,Tarjeta Crédito
TXN-02945,CLI-0019,PRD-009,2025-01-14,2.0,149.98,Transferencia
TXN-02888,CLI-0089,PRD-009,2025-01-14,1.0,74.99,Tarjeta Débito
TXN-02546,CLI-0130,PRD-021,2025-01-14,1.0,24.99,Tarjeta Crédito
TXN-01807,CLI-0109,PRD-018,2025-01-14,1.0,14.99,Transferencia
TXN-01784,CLI-0156,PRD-009,2025-01-14,2.0,149.98,Tarjeta Débito
TXN-00681,CLI-0028,PRD-010,2025-01-14,4.0,139.96,Transferencia
TXN-02873,CLI-0182,PRD-005,2025-01-14,1.0,449.99,Tarjeta Débito
TXN-01497,CLI-0104,PRD-004,2025-01-14,2.0,179.98,PayPal
TXN-01986,CLI-0004,PRD-007,2025-01-14,3.0,179.97,Transferencia
TXN-01014,CLI-0097,PRD-016,2025-01-15,1.0,299.99,Tarjeta Crédito
TXN-02675,CLI-0166,PRD-006,2025-01-15,2.0,499.98,Efectivo
TXN-01941,CLI-0178,PRD-021,2025-01-15,1.0,24.99,Transferencia
TXN-01882,CLI-0010,PRD-008,2025-01-15,1.0,39.99,Tarjeta Crédito
TXN-02787,CLI-0137,PRD-008,2025-01-15,1.0,39.99,Transferencia
TXN-02524,CLI-0037,PRD-018,2025-01-15,5.0,74.95,Tarjeta Débito
TXN-00214,CLI-0166,PRD-007,2025-01-15,1.0,59.99,Efectivo
TXN-01228,CLI-0045,PRD-003,2025-01-16,2.0,59.98,PayPal
TXN-02908,CLI-0004,PRD-003,2025-01-16,2.0,59.98,Tarjeta Crédito
TXN-01599,CLI-0005,PRD-014,2025-01-16,1.0,34.99,Efectivo
TXN-02804,CLI-0168,PRD-010,2025-01-16,4.0,139.96,Tarjeta Débito
TXN-00245,CLI-0119,PRD-019,2025-01-16,2.0,219.98,Tarjeta Crédito
TXN-02016,CLI-0164,PRD-006,2025-01-16,1.0,249.99,PayPal
TXN-00230,CLI-0194,PRD-024,2025-01-16,5.0,149.95,Tarjeta Crédito
TXN-00025,CLI-0019,PRD-011,2025-01-16,5.0,64.95,Tarjeta Crédito
TXN-02796,CLI-0198,PRD-002,2025-01-16,1.0,699.99,Transferencia
TXN-01150,CLI-0157,PRD-008,2025-01-16,4.0,159.96,Tarjeta Crédito
TXN-00020,CLI-0155,PRD-004,2025-01-16,2.0,179.98,Tarjeta Crédito
TXN-01535,CLI-0143,PRD-021,2025-01-17,2.0,49.98,Tarjeta Crédito
TXN-02455,CLI-0103,PRD-010,2025-01-17,2.0,69.98,Transferencia
TXN-00530,CLI-0134,PRD-018,2025-01-17,4.0,59.96,PayPal
TXN-00414,CLI-0150,PRD-019,2025-01-17,1.0,109.99,PayPal
TXN-00541,CLI-0018,PRD-011,2025-01-17,1.0,12.99,Tarjeta Crédito
TXN-00471,CLI-0177,PRD-008,2025-01-17,2.0,79.98,Efectivo
TXN-00955,CLI-0125,PRD-020,2025-01-17,1.0,15.99,Tarjeta Crédito
TXN-02690,CLI-0157,PRD-023,2025-01-17,1.0,349.99,Efectivo
TXN-00202,CLI-0190,PRD-012,2025-01-17,3.0,59.97,Efectivo
TXN-00028,CLI-0174,PRD-011,2025-01-17,5.0,64.95,Tarjeta Débito
TXN-02531,CLI-0159,PRD-020,2025-01-17,2.0,31.98,Tarjeta Débito
TXN-00443,CLI-0103,PRD-009,2025-01-17,2.0,149.98,Efectivo
TXN-02478,CLI-0045,PRD-006,2025-01-17,3.0,749.97,Tarjeta Crédito
TXN-02679,CLI-0046,PRD-007,2025-01-17,1.0,59.99,Tarjeta Crédito
TXN-01025,CLI-0109,PRD-016,2025-01-17,1.0,299.99,Tarjeta Débito
TXN-02950,CLI-0084,PRD-006,2025-01-18,5.0,1249.95,Tarjeta Crédito
TXN-01734,CLI-0179,PRD-012,2025-01-18,2.0,39.98,Transferencia
TXN-02207,CLI-0189,PRD-015,2025-01-18,2.0,799.98,Tarjeta Crédito
TXN-00449,CLI-0115,PRD-015,2025-01-18,5.0,1999.95,Transferencia
TXN-00142,CLI-0078,PRD-014,2025-01-19,2.0,69.98,Transferencia
TXN-02665,CLI-0018,PRD-002,2025-01-19,2.0,1399.98,Transferencia
TXN-02704,CLI-0199,PRD-015,2025-01-19,1.0,399.99,Tarjeta Crédito
TXN-00646,CLI-0007,PRD-008,2025-01-19,3.0,119.97,Efectivo
TXN-00657,CLI-0191,PRD-020,2025-01-19,2.0,31.98,PayPal
TXN-02941,CLI-0160,PRD-008,2025-01-19,1.0,39.99,Tarjeta Crédito
TXN-02840,CLI-0173,PRD-023,2025-01-19,3.0,1049.97,Transferencia
TXN-01823,CLI-0042,PRD-006,2025-01-20,3.0,749.97,Tarjeta Crédito
TXN-00516,CLI-0182,PRD-011,2025-01-20,1.0,12.99,Tarjeta Débito
TXN-00973,CLI-0065,PRD-004,2025-01-20,2.0,179.98,Tarjeta Crédito
TXN-00852,CLI-0059,PRD-003,2025-01-20,2.0,59.98,Tarjeta Débito
TXN-02535,CLI-0033,PRD-010,2025-01-21,5.0,174.95,Transferencia
TXN-01195,CLI-0007,PRD-020,2025-01-21,1.0,15.99,Transferencia
TXN-01341,CLI-0012,PRD-008,2025-01-21,1.0,39.99,Tarjeta Crédito
TXN-00335,CLI-0146,PRD-012,2025-01-21,1.0,19.99,Tarjeta Crédito
TXN-02829,CLI-0121,PRD-003,2025-01-21,2.0,59.98,Tarjeta Débito
TXN-01861,CLI-0030,PRD-005,2025-01-21,1.0,449.99,Transferencia
TXN-01335,CLI-0145,PRD-010,2025-01-21,4.0,139.96,Transferencia
TXN-01354,CLI-0130,PRD-003,2025-01-21,2.0,59.98,PayPal
TXN-01386,CLI-0087,PRD-018,2025-01-21,3.0,44.97,Transferencia
TXN-01918,CLI-0167,PRD-014,2025-01-21,1.0,34.99,Transferencia
TXN-02215,CLI-0070,PRD-007,2025-01-22,2.0,119.98,Tarjeta Crédito
TXN-02212,CLI-0164,PRD-019,2025-01-22,4.0,439.96,Tarjeta Débito
TXN-01848,CLI-0158,PRD-012,2025-01-22,4.0,79.96,Tarjeta Débito
TXN-00500,CLI-0116,PRD-010,2025-01-22,1.0,34.99,Tarjeta Crédito
TXN-00441,CLI-0149,PRD-010,2025-01-22,5.0,174.95,Tarjeta Crédito
TXN-02956,CLI-0011,PRD-021,2025-01-22,2.0,49.98,Tarjeta Débito
TXN-00404,CLI-0099,PRD-012,2025-01-22,5.0,99.95,Tarjeta Débito
TXN-02717,CLI-0051,PRD-006,2025-01-22,4.0,999.96,Tarjeta Débito
TXN-01098,CLI-0089,PRD-005,2025-01-22,4.0,1799.96,Efectivo
TXN-01456,CLI-0172,PRD-010,2025-01-23,5.0,174.95,Tarjeta Débito
TXN-01322,CLI-0035,PRD-012,2025-01-23,2.0,39.98,Tarjeta Crédito
TXN-00479,CLI-0169,PRD-009,2025-01-23,5.0,374.95,Tarjeta Crédito
TXN-02786,CLI-0146,PRD-002,2025-01-23,3.0,2099.97,PayPal
TXN-02783,CLI-0181,PRD-010,2025-01-23,5.0,174.95,Tarjeta Débito
TXN-02095,CLI-0113,PRD-015,2025-01-23,2.0,799.98,Tarjeta Crédito
TXN-01854,CLI-0014,PRD-018,2025-01-24,1.0,14.99,Tarjeta Débito
TXN-00378,CLI-0014,PRD-015,2025-01-24,2.0,799.98,Transferencia
TXN-00187,CLI-0095,PRD-010,2025-01-24,3.0,104.97,PayPal
TXN-00319,CLI-0078,PRD-005,2025-01-24,2.0,899.98,Tarjeta Débito
TXN-00173,CLI-0127,PRD-018,2025-01-24,1.0,14.99,PayPal
TXN-02795,CLI-0123,PRD-009,2025-01-24,4.0,299.96,Tarjeta Débito
TXN-02003,CLI-0176,PRD-022,2025-01-24,4.0,359.96,Tarjeta Crédito
TXN-01940,CLI-0108,PRD-008,2025-01-24,2.0,79.98,Transferencia
TXN-00395,CLI-0033,PRD-020,2025-01-24,2.0,31.98,Transferencia
TXN-02308,CLI-0066,PRD-001,2025-01-24,1.0,1299.99,Transferencia
TXN-00251,CLI-0160,PRD-001,2025-01-24,1.0,1299.99,PayPal
TXN-00159,CLI-0039,PRD-020,2025-01-24,1.0,15.99,Tarjeta Crédito
TXN-00227,CLI-0098,PRD-013,2025-01-24,1.0,44.99,Tarjeta Crédito
TXN-02052,CLI-0035,PRD-020,2025-01-24,3.0,47.97,Tarjeta Crédito
TXN-02167,CLI-0064,PRD-009,2025-01-25,4.0,299.96,Tarjeta Crédito
TXN-01173,CLI-0181,PRD-001,2025-01-25,4.0,5199.96,Tarjeta Crédito
TXN-00876,CLI-0170,PRD-007,2025-01-25,1.0,59.99,Efectivo
TXN-00987,CLI-0079,PRD-005,2025-01-25,4.0,1799.96,PayPal
TXN-01203,CLI-0062,PRD-012,2025-01-25,5.0,99.95,PayPal
TXN-01569,CLI-0028,PRD-016,2025-01-25,2.0,599.98,Tarjeta Crédito
TXN-01396,CLI-0044,PRD-009,2025-01-25,2.0,149.98,Efectivo
TXN-02562,CLI-0064,PRD-020,2025-01-25,5.0,79.95,Tarjeta Crédito
TXN-02389,CLI-0160,PRD-002,2025-01-26,4.0,2799.96,Transferencia
TXN-00694,CLI-0059,PRD-004,2025-01-26,2.0,179.98,Tarjeta Crédito
TXN-01108,CLI-0166,PRD-008,2025-01-26,1.0,39.99,Tarjeta Crédito
TXN-01355,CLI-0012,PRD-006,2025-01-26,2.0,499.98,Tarjeta Crédito
TXN-02135,CLI-0148,PRD-004,2025-01-26,5.0,449.95,Tarjeta Débito
TXN-02292,CLI-0091,PRD-015,2025-01-27,2.0,799.98,Transferencia
TXN-02333,CLI-0037,PRD-009,2025-01-27,1.0,74.99,Tarjeta Crédito
TXN-02273,CLI-0036,PRD-010,2025-01-27,5.0,174.95,Efectivo
TXN-02669,CLI-0144,PRD-020,2025-01-27,5.0,79.95,Tarjeta Débito
TXN-02866,CLI-0076,PRD-010,2025-01-27,5.0,174.95,Tarjeta Débito
TXN-02880,CLI-0161,PRD-015,2025-01-27,1.0,399.99,Tarjeta Crédito
TXN-01919,CLI-0192,PRD-004,2025-01-27,1.0,89.99,PayPal
TXN-00808,CLI-0186,PRD-007,2025-01-28,3.0,179.97,PayPal
TXN-00908,CLI-0198,PRD-013,2025-01-28,2.0,89.98,Tarjeta Débito
TXN-01430,CLI-0026,PRD-007,2025-01-29,2.0,119.98,Efectivo
TXN-01306,CLI-0009,PRD-009,2025-01-29,2.0,149.98,Transferencia
TXN-02756,CLI-0058,PRD-008,2025-01-29,2.0,79.98,Tarjeta Crédito
TXN-00185,CLI-0101,PRD-003,2025-01-29,1.0,29.99,Transferencia
TXN-00354,CLI-0176,PRD-011,2025-01-29,4.0,51.96,Efectivo
TXN-02713,CLI-0052,PRD-011,2025-01-30,3.0,38.97,Tarjeta Crédito
TXN-01917,CLI-0004,PRD-005,2025-01-30,2.0,899.98,PayPal
TXN-00242,CLI-0167,PRD-012,2025-01-30,1.0,19.99,Tarjeta Débito
TXN-00201,CLI-0161,PRD-001,2025-01-31,2.0,2599.98,Tarjeta Débito
TXN-00432,CLI-0087,PRD-006,2025-01-31,1.0,249.99,Tarjeta Débito
TXN-00774,CLI-0079,PRD-005,2025-01-31,5.0,2249.95,Tarjeta Crédito
TXN-00447,CLI-0172,PRD-004,2025-01-31,3.0,269.97,Transferencia
TXN-01544,CLI-0165,PRD-015,2025-01-31,5.0,1999.95,Tarjeta Débito
TXN-00320,CLI-0169,PRD-020,2025-01-31,4.0,63.96,Efectivo
TXN-02828,CLI-0087,PRD-007,2025-01-31,1.0,59.99,Transferencia
TXN-02848,CLI-0130,PRD-010,2025-01-31,1.0,34.99,Transferencia
TXN-00136,CLI-0036,PRD-007,2025-02-01,2.0,119.98,Transferencia
TXN-00081,CLI-0026,PRD-009,2025-02-01,1.0,74.99,Tarjeta Débito
TXN-01883,CLI-0047,PRD-006,2025-02-01,3.0,749.97,Tarjeta Débito
TXN-01131,CLI-0186,PRD-016,2025-02-01,2.0,599.98,Tarjeta Débito
TXN-01169,CLI-0174,PRD-020,2025-02-01,1.0,15.99,Tarjeta Débito
TXN-01571,CLI-0099,PRD-006,2025-02-02,4.0,999.96,Tarjeta Crédito
TXN-00990,CLI-0196,PRD-009,2025-02-02,1.0,74.99,Efectivo
TXN-00325,CLI-0134,PRD-014,2025-02-02,5.0,174.95,Tarjeta Crédito
TXN-02356,CLI-0028,PRD-004,2025-02-02,2.0,179.98,Transferencia
TXN-02565,CLI-0130,PRD-001,2025-02-02,1.0,1299.99,Tarjeta Débito
TXN-01997,CLI-0152,PRD-015,2025-02-02,1.0,399.99,Transferencia
TXN-00272,CLI-0140,PRD-011,2025-02-02,1.0,12.99,Efectivo
TXN-00708,CLI-0196,PRD-010,2025-02-02,2.0,69.98,Tarjeta Débito
TXN-00929,CLI-0022,PRD-001,2025-02-02,1.0,1299.99,Tarjeta Crédito
TXN-00034,CLI-0072,PRD-011,2025-02-03,5.0,64.95,PayPal
TXN-01436,CLI-0126,PRD-004,2025-02-03,2.0,179.98,Transferencia
TXN-02642,CLI-0097,PRD-004,2025-02-03,2.0,179.98,Tarjeta Crédito
TXN-00986,CLI-0108,PRD-010,2025-02-03,2.0,69.98,Tarjeta Crédito
TXN-01674,CLI-0143,PRD-004,2025-02-03,4.0,359.96,Tarjeta Crédito
TXN-01715,CLI-0044,PRD-011,2025-02-03,1.0,12.99,Tarjeta Crédito
TXN-00771,CLI-0001,PRD-014,2025-02-03,3.0,104.97,Tarjeta Crédito
TXN-01981,CLI-0145,PRD-016,2025-02-03,5.0,1499.95,Tarjeta Débito
TXN-00268,CLI-0092,PRD-002,2025-02-03,1.0,699.99,PayPal
TXN-01471,CLI-0068,PRD-011,2025-02-03,5.0,64.95,Tarjeta Débito
TXN-02214,CLI-0049,PRD-021,2025-02-04,5.0,124.95,Efectivo
TXN-01051,CLI-0151,PRD-004,2025-02-04,5.0,449.95,Tarjeta Débito
TXN-00276,CLI-0093,PRD-011,2025-02-04,2.0,25.98,PayPal
TXN-01432,CLI-0075,PRD-003,2025-02-04,1.0,29.99,Efectivo
TXN-00314,CLI-0012,PRD-006,2025-02-04,1.0,249.99,Transferencia
TXN-01926,CLI-0048,PRD-001,2025-02-04,4.0,5199.96,Efectivo
TXN-00219,CLI-0187,PRD-013,2025-02-05,1.0,44.99,Transferencia
TXN-00845,CLI-0001,PRD-020,2025-02-05,3.0,47.97,Transferencia
TXN-02640,CLI-0169,PRD-003,2025-02-05,3.0,89.97,Tarjeta Débito
TXN-02057,CLI-0126,PRD-003,2025-02-05,5.0,149.95,Tarjeta Débito
TXN-00156,CLI-0048,PRD-020,2025-02-05,5.0,79.95,Tarjeta Crédito
TXN-00108,CLI-0007,PRD-016,2025-02-05,1.0,299.99,Tarjeta Crédito
TXN-01884,CLI-0123,PRD-009,2025-02-05,1.0,74.99,Tarjeta Crédito
TXN-00751,CLI-0050,PRD-007,2025-02-05,4.0,239.96,Efectivo
TXN-00305,CLI-0113,PRD-010,2025-02-05,2.0,69.98,Tarjeta Crédito
TXN-01236,CLI-0108,PRD-021,2025-02-05,1.0,24.99,Transferencia
TXN-00244,CLI-0179,PRD-018,2025-02-06,5.0,74.95,Tarjeta Crédito
TXN-02855,CLI-0001,PRD-001,2025-02-06,3.0,3899.97,Transferencia
TXN-02867,CLI-0094,PRD-003,2025-02-06,3.0,89.97,Tarjeta Crédito
TXN-01398,CLI-0119,PRD-022,2025-02-06,3.0,269.97,Tarjeta Crédito
TXN-01216,CLI-0148,PRD-011,2025-02-06,2.0,25.98,Tarjeta Crédito
TXN-01513,CLI-0168,PRD-008,2025-02-07,4.0,159.96,PayPal
TXN-01152,CLI-0082,PRD-021,2025-02-07,3.0,74.97,Transferencia
TXN-00554,CLI-0132,PRD-011,2025-02-07,1.0,12.99,Transferencia
TXN-00051,CLI-0171,PRD-003,2025-02-07,5.0,149.95,Tarjeta Crédito
TXN-00964,CLI-0021,PRD-008,2025-02-07,2.0,79.98,Tarjeta Crédito
TXN-00583,CLI-0099,PRD-009,2025-02-07,1.0,74.99,Tarjeta Débito
TXN-01763,CLI-0043,PRD-007,2025-02-07,3.0,179.97,Tarjeta Crédito
TXN-01412,CLI-0085,PRD-023,2025-02-07,1.0,349.99,Tarjeta Crédito
TXN-02594,CLI-0186,PRD-001,2025-02-07,5.0,6499.95,Tarjeta Crédito
TXN-01066,CLI-0103,PRD-003,2025-02-08,4.0,119.96,Transferencia
TXN-01281,CLI-0123,PRD-016,2025-02-08,2.0,599.98,Tarjeta Crédito
TXN-02474,CLI-0074,PRD-025,2025-02-08,2.0,19.98,Tarjeta Crédito
TXN-02516,CLI-0058,PRD-015,2025-02-08,2.0,799.98,Tarjeta Crédito
TXN-01875,CLI-0109,PRD-007,2025-02-09,2.0,119.98,Tarjeta Débito
TXN-01238,CLI-0049,PRD-023,2025-02-09,3.0,1049.97,Tarjeta Crédito
TXN-02060,CLI-0184,PRD-009,2025-02-09,5.0,374.95,Transferencia
TXN-02632,CLI-0190,PRD-009,2025-02-10,1.0,74.99,Transferencia
TXN-02398,CLI-0188,PRD-001,2025-02-10,5.0,6499.95,Tarjeta Débito
TXN-01829,CLI-0175,PRD-003,2025-02-10,5.0,149.95,Transferencia
TXN-02495,CLI-0170,PRD-021,2025-02-10,4.0,99.96,Transferencia
TXN-00733,CLI-0003,PRD-021,2025-02-10,2.0,49.98,Tarjeta Crédito
TXN-01449,CLI-0114,PRD-003,2025-02-10,1.0,29.99,Tarjeta Crédito
TXN-00090,CLI-0030,PRD-003,2025-02-10,4.0,119.96,Tarjeta Crédito
TXN-00357,CLI-0013,PRD-004,2025-02-10,5.0,449.95,Tarjeta Débito
TXN-01965,CLI-0044,PRD-001,2025-02-10,4.0,5199.96,PayPal
TXN-02071,CLI-0070,PRD-004,2025-02-10,5.0,449.95,Tarjeta Débito
TXN-02803,CLI-0123,PRD-007,2025-02-11,1.0,59.99,Tarjeta Débito
TXN-01996,CLI-0004,PRD-007,2025-02-11,1.0,59.99,Tarjeta Débito
TXN-01595,CLI-0121,PRD-008,2025-02-11,1.0,39.99,PayPal
TXN-01970,CLI-0101,PRD-003,2025-02-11,3.0,89.97,Tarjeta Débito
TXN-00262,CLI-0157,PRD-010,2025-02-11,2.0,69.98,Transferencia
TXN-00491,CLI-0066,PRD-013,2025-02-11,5.0,224.95,Transferencia
TXN-02584,CLI-0141,PRD-013,2025-02-11,5.0,224.95,Tarjeta Crédito
TXN-01073,CLI-0188,PRD-007,2025-02-11,1.0,59.99,Tarjeta Débito
TXN-00450,CLI-0047,PRD-006,2025-02-11,3.0,749.97,Transferencia
TXN-01168,CLI-0154,PRD-008,2025-02-11,1.0,39.99,Efectivo
TXN-00146,CLI-0157,PRD-003,2025-02-12,2.0,59.98,PayPal
TXN-01668,CLI-0183,PRD-012,2025-02-12,4.0,79.96,Transferencia
TXN-01987,CLI-0138,PRD-019,2025-02-12,2.0,219.98,Tarjeta Débito
TXN-01101,CLI-0191,PRD-019,2025-02-12,2.0,219.98,Efectivo
TXN-02473,CLI-0032,PRD-005,2025-02-13,2.0,899.98,Tarjeta Crédito
TXN-01368,CLI-0073,PRD-013,2025-02-13,2.0,89.98,Tarjeta Débito
TXN-02099,CLI-0049,PRD-013,2025-02-13,4.0,179.96,Transferencia
TXN-02014,CLI-0006,PRD-006,2025-02-13,1.0,249.99,Efectivo
TXN-01191,CLI-0052,PRD-010,2025-02-13,2.0,69.98,Transferencia
TXN-02151,CLI-0053,PRD-014,2025-02-13,4.0,139.96,PayPal
TXN-00772,CLI-0034,PRD-006,2025-02-13,4.0,999.96,Tarjeta Débito
TXN-02689,CLI-0190,PRD-007,2025-02-13,4.0,239.96,Tarjeta Débito
TXN-02311,CLI-0117,PRD-025,2025-02-13,3.0,29.97,Tarjeta Crédito
TXN-01466,CLI-0161,PRD-018,2025-02-13,2.0,29.98,Tarjeta Débito
TXN-00838,CLI-0110,PRD-015,2025-02-13,1.0,399.99,PayPal
TXN-02364,CLI-0079,PRD-022,2025-02-13,2.0,179.98,Tarjeta Crédito
TXN-00966,CLI-0016,PRD-007,2025-02-14,1.0,59.99,Tarjeta Débito
TXN-02876,CLI-0053,PRD-012,2025-02-14,2.0,39.98,PayPal
TXN-02193,CLI-0025,PRD-010,2025-02-14,1.0,34.99,Tarjeta Débito
TXN-02447,CLI-0101,PRD-018,2025-02-14,2.0,29.98,Tarjeta Crédito
TXN-00758,CLI-0036,PRD-011,2025-02-14,4.0,51.96,Tarjeta Crédito
TXN-02666,CLI-0117,PRD-001,2025-02-14,1.0,1299.99,Tarjeta Crédito
TXN-00714,CLI-0027,PRD-009,2025-02-14,1.0,74.99,PayPal
TXN-00570,CLI-0170,PRD-012,2025-02-14,5.0,99.95,Transferencia
TXN-02723,CLI-0187,PRD-014,2025-02-14,5.0,174.95,Tarjeta Crédito
TXN-00600,CLI-0040,PRD-001,2025-02-14,1.0,1299.99,Transferencia
TXN-00840,CLI-0018,PRD-011,2025-02-14,2.0,25.98,Tarjeta Crédito
TXN-01218,CLI-0071,PRD-006,2025-02-14,1.0,249.99,Tarjeta Débito
TXN-02741,CLI-0092,PRD-010,2025-02-14,3.0,104.97,Tarjeta Crédito
TXN-01922,CLI-0194,PRD-011,2025-02-14,2.0,25.98,PayPal
TXN-02132,CLI-0092,PRD-006,2025-02-14,1.0,249.99,Transferencia
TXN-00423,CLI-0085,PRD-013,2025-02-14,1.0,44.99,Transferencia
TXN-00126,CLI-0132,PRD-022,2025-02-14,2.0,179.98,Transferencia
TXN-02002,CLI-0168,PRD-007,2025-02-14,2.0,119.98,Tarjeta Débito
TXN-01781,CLI-0148,PRD-003,2025-02-15,1.0,29.99,Tarjeta Crédito
TXN-02243,CLI-0186,PRD-001,2025-02-15,2.0,2599.98,Transferencia
TXN-00652,CLI-0072,PRD-011,2025-02-15,2.0,25.98,Tarjeta Débito
TXN-02424,CLI-0181,PRD-009,2025-02-15,1.0,74.99,Tarjeta Crédito
TXN-02773,CLI-0166,PRD-020,2025-02-15,2.0,31.98,PayPal
TXN-01419,CLI-0184,PRD-006,2025-02-16,5.0,1249.95,Tarjeta Crédito
TXN-02844,CLI-0061,PRD-005,2025-02-16,1.0,449.99,Transferencia
TXN-00535,CLI-0105,PRD-008,2025-02-16,1.0,39.99,Tarjeta Débito
TXN-00058,CLI-0121,PRD-012,2025-02-16,1.0,19.99,Transferencia
TXN-00191,CLI-0033,PRD-023,2025-02-16,3.0,1049.97,Tarjeta Débito
TXN-00495,CLI-0099,PRD-020,2025-02-16,3.0,47.97,Efectivo
TXN-00304,CLI-0152,PRD-012,2025-02-16,2.0,39.98,Tarjeta Crédito
TXN-02938,CLI-0018,PRD-012,2025-02-17,1.0,19.99,Tarjeta Crédito
TXN-00110,CLI-0081,PRD-020,2025-02-17,1.0,15.99,Tarjeta Crédito
TXN-01023,CLI-0097,PRD-011,2025-02-17,4.0,51.96,Transferencia
TXN-02005,CLI-0035,PRD-023,2025-02-17,3.0,1049.97,Tarjeta Débito
TXN-02660,CLI-0156,PRD-003,2025-02-17,2.0,59.98,Tarjeta Débito
TXN-02126,CLI-0094,PRD-024,2025-02-17,1.0,29.99,Tarjeta Crédito
TXN-00190,CLI-0170,PRD-015,2025-02-18,2.0,799.98,Tarjeta Débito
TXN-02414,CLI-0107,PRD-003,2025-02-18,4.0,119.96,Tarjeta Crédito
TXN-02134,CLI-0045,PRD-008,2025-02-18,5.0,199.95,Efectivo
